locus_tag,gene_name,product,gene_category,annotation_quality,organism_name,annotation_types,expression_edge_count,significant_up_count,significant_down_count,closest_ortholog_group_size,closest_ortholog_genera,cluster_membership_count,cluster_types,numeric_metric_count,boolean_metric_count,categorical_metric_count,gene_summary,function_description,all_identifiers,numeric_metric_types_observed,boolean_metric_types_observed,categorical_metric_types_observed,compartments_observed,derived_metric_count,derived_metric_value_kinds
PMM1601,glgP,glycogen phosphorylase,Stress response and adaptation,3,Prochlorococcus MED4,go_bp | go_mf | go_cc | pfam | cog_category | kegg | brite | ec | cyanorak_role | tigr_role,32,10,4,13.0,Prochlorococcus | Synechococcus,3,condition_comparison | diel | time_course,6,0,0,"glgP :: glycogen phosphorylase :: Allosteric enzyme that catalyzes the rate-limiting step in glycogen catabolism, the phosphorolytic cleavage of glycogen to produce glucose-1-phosphate, and plays a central role in maintaining cellular and organismal glucose homeostasis. ; FUNCTION: Phosphorylase is an important allosteric enzyme in carbohydrate metabolism. Enzymes from different sources differ in their regulatory mechanisms and in their natural substrates. However, all known phosphorylases share catalytic and structural properties","Allosteric enzyme that catalyzes the rate-limiting step in glycogen catabolism, the phosphorolytic cleavage of glycogen to produce glucose-1-phosphate, and plays a central role in maintaining cellular and organismal glucose homeostasis. ; FUNCTION: Phosphorylase is an important allosteric enzyme in carbohydrate metabolism. Enzymes from different sources differ in their regulatory mechanisms and in their natural substrates. However, all known phosphorylases share catalytic and structural properties",CK_Pro_MED4_01601 | Q7UZQ7 | TX50_RS08565 | WP_011133229.1,damping_ratio | diel_amplitude_protein_log2 | diel_amplitude_transcript_log2 | peak_time_protein_h | peak_time_transcript_h | protein_transcript_lag_h,,,whole_cell,6,numeric
PMM1603,rnc,ribonuclease III,Transcription,3,Prochlorococcus MED4,go_bp | go_mf | go_cc | pfam | cog_category | kegg | brite | ec | cyanorak_role | tigr_role,27,6,0,13.0,Prochlorococcus | Synechococcus,2,condition_comparison | diel,0,0,0,"rnc :: ribonuclease III :: Digests double-stranded RNA. Involved in the processing of primary rRNA transcript to yield the immediate precursors to the large and small rRNAs (23S and 16S). Processes some mRNAs, and tRNAs when they are encoded in the rRNA operon. Processes pre-crRNA and tracrRNA of type II CRISPR loci if present in the organism","Digests double-stranded RNA. Involved in the processing of primary rRNA transcript to yield the immediate precursors to the large and small rRNAs (23S and 16S). Processes some mRNAs, and tRNAs when they are encoded in the rRNA operon. Processes pre-crRNA and tracrRNA of type II CRISPR loci if present in the organism",CK_Pro_MED4_01603 | Q7UZQ5 | TX50_RS08580 | WP_011133231.1,,,,,0,
PMM1605,rimM,16S rRNA processing protein RimM,Transcription,3,Prochlorococcus MED4,go_bp | go_mf | go_cc | pfam | cog_category | kegg | cyanorak_role | tigr_role,27,3,3,13.0,Prochlorococcus | Synechococcus,2,condition_comparison | diel,0,0,0,"rimM :: 16S rRNA processing protein RimM :: An accessory protein needed during the final step in the assembly of 30S ribosomal subunit, possibly for assembly of the head region. Probably interacts with S19. Essential for efficient processing of 16S rRNA. May be needed both before and after RbfA during the maturation of 16S rRNA. It has affinity for free ribosomal 30S subunits but not for 70S ribosomes","An accessory protein needed during the final step in the assembly of 30S ribosomal subunit, possibly for assembly of the head region. Probably interacts with S19. Essential for efficient processing of 16S rRNA. May be needed both before and after RbfA during the maturation of 16S rRNA. It has affinity for free ribosomal 30S subunits but not for 70S ribosomes",CK_Pro_MED4_01605 | TX50_RS08590 | WP_011133233.1,,,,,0,
PMM1615,ruvB,holliday junction ATP-dependent DNA helicase RuvB,Replication and repair,3,Prochlorococcus MED4,go_bp | go_mf | go_cc | pfam | cog_category | kegg | brite | ec | cyanorak_role | tigr_role,27,5,1,13.0,Prochlorococcus | Synechococcus,2,condition_comparison | diel,0,0,0,"ruvB :: holliday junction ATP-dependent DNA helicase RuvB :: The RuvA-RuvB complex in the presence of ATP renatures cruciform structure in supercoiled DNA with palindromic sequence, indicating that it may promote strand exchange reactions in homologous recombination. RuvAB is a helicase that mediates the Holliday junction migration by localized denaturation and reannealing","The RuvA-RuvB complex in the presence of ATP renatures cruciform structure in supercoiled DNA with palindromic sequence, indicating that it may promote strand exchange reactions in homologous recombination. RuvAB is a helicase that mediates the Holliday junction migration by localized denaturation and reannealing",CK_Pro_MED4_01615 | TX50_RS08640 | WP_011133242.1,,,,,0,
PMM1616,smpB,ssrA-binding protein,Translation,3,Prochlorococcus MED4,go_bp | go_mf | pfam | cog_category | kegg | cyanorak_role | tigr_role,28,2,2,13.0,Prochlorococcus | Synechococcus,2,condition_comparison | diel,0,0,0,"smpB :: ssrA-binding protein :: Required for rescue of stalled ribosomes mediated by trans-translation. Binds to transfer-messenger RNA (tmRNA), required for stable association of tmRNA with ribosomes. tmRNA and SmpB together mimic tRNA shape, replacing the anticodon stem-loop with SmpB. tmRNA is encoded by the ssrA gene","Required for rescue of stalled ribosomes mediated by trans-translation. Binds to transfer-messenger RNA (tmRNA), required for stable association of tmRNA with ribosomes. tmRNA and SmpB together mimic tRNA shape, replacing the anticodon stem-loop with SmpB. tmRNA is encoded by the ssrA gene",CK_Pro_MED4_01616 | TX50_RS08645 | WP_036930740.1,,,,,0,
PMM1623,ssb,single-stranded DNA-binding protein,Replication and repair,3,Prochlorococcus MED4,go_bp | go_mf | go_cc | pfam | cog_category | kegg | brite | cyanorak_role | tigr_role,31,9,0,13.0,Prochlorococcus | Synechococcus,3,condition_comparison | diel | time_course,6,0,0,ssb :: single-stranded DNA-binding protein :: Single-stranded DNA-binding protein,Single-stranded DNA-binding protein,CK_Pro_MED4_01623 | Q7UZN5 | TX50_RS08680 | WP_011133250.1,damping_ratio | diel_amplitude_protein_log2 | diel_amplitude_transcript_log2 | peak_time_protein_h | peak_time_transcript_h | protein_transcript_lag_h,,,whole_cell,6,numeric
PMM1626,tsaE,tRNA threonylcarbamoyladenosine biosynthesis protein TsaE,Translation,3,Prochlorococcus MED4,go_bp | go_mf | go_cc | pfam | cog_category | kegg | brite | cyanorak_role | tigr_role,33,8,0,13.0,Prochlorococcus | Synechococcus,2,condition_comparison | diel,0,0,0,tsaE :: tRNA threonylcarbamoyladenosine biosynthesis protein TsaE :: to have essential role in cell wall biosynthesis,to have essential role in cell wall biosynthesis,CK_Pro_MED4_01626 | Q7UZN2 | TX50_RS08695 | WP_011133253.1,,,,,0,
PMM1646,cobH,precorrin-8X methylmutase,Coenzyme metabolism,3,Prochlorococcus MED4,go_bp | go_mf | pfam | cog_category | kegg | brite | ec | cyanorak_role | tigr_role,30,6,1,13.0,Prochlorococcus | Synechococcus,2,condition_comparison | diel,0,0,0,cobH :: precorrin-8X methylmutase :: Alternative locus ID,Alternative locus ID,CK_Pro_MED4_01646 | Q7TU22 | TX50_RS08800 | WP_011133273.1,,,,,0,
PMM1648,lysC,"aspartate kinase, monofunctional class",Amino acid metabolism,3,Prochlorococcus MED4,go_bp | go_mf | go_cc | pfam | cog_category | kegg | brite | ec | tigr_role,33,4,0,13.0,Prochlorococcus | Synechococcus,2,condition_comparison | diel,0,0,0,"lysC :: aspartate kinase, monofunctional class :: Catalyzes the phosphorylation of the beta-carboxyl group of aspartic acid with ATP to yield 4-phospho-L-aspartate, which is involved in the branched biosynthetic pathway leading to the biosynthesis of amino acids threonine, isoleucine and methionine","Catalyzes the phosphorylation of the beta-carboxyl group of aspartic acid with ATP to yield 4-phospho-L-aspartate, which is involved in the branched biosynthetic pathway leading to the biosynthesis of amino acids threonine, isoleucine and methionine",CK_Pro_MED4_01648 | Q7UZL4 | TX50_RS08810 | WP_011133275.1,,,,,0,
PMM1669,gcvH,glycine cleavage system H protein,Amino acid metabolism,3,Prochlorococcus MED4,go_bp | go_mf | go_cc | pfam | cog_category | kegg | cyanorak_role | tigr_role,33,10,0,13.0,Prochlorococcus | Synechococcus,2,condition_comparison | diel,0,0,0,gcvH :: glycine cleavage system H protein :: The glycine cleavage system catalyzes the degradation of glycine. The H protein shuttles the methylamine group of glycine from the P protein to the T protein,The glycine cleavage system catalyzes the degradation of glycine. The H protein shuttles the methylamine group of glycine from the P protein to the T protein,CK_Pro_MED4_01669 | TX50_RS08915 | WP_011133296.1,,,,,0,
PMM1670,metC,cystathionine beta-lyase family aluminum resistance protein,Stress response and adaptation,3,Prochlorococcus MED4,go_mf | pfam | cog_category | kegg | brite | ec | cyanorak_role | tigr_role,30,4,1,13.0,Prochlorococcus | Synechococcus,2,condition_comparison | diel,0,0,0,metC :: cystathionine beta-lyase family aluminum resistance protein :: Alternative locus ID,Alternative locus ID,CK_Pro_MED4_01670 | Q7UZJ4 | TX50_RS08920 | WP_011133297.1,,,,,0,
PMM1671,,conserved hypothetical protein,Unknown,1,Prochlorococcus MED4,cog_category | cyanorak_role | tigr_role,33,6,1,11.0,Prochlorococcus | Synechococcus,2,condition_comparison | diel,0,0,0,conserved hypothetical protein :: Alternative locus ID,Alternative locus ID,CK_Pro_MED4_01671 | Q7UZJ3 | TX50_RS08925 | WP_011133298.1,,,,,0,
PMM1672,desC4,delta-9 fatty-acid desaturase DesC4,Stress response and adaptation,3,Prochlorococcus MED4,go_bp | go_mf | go_cc | pfam | cog_category | kegg | brite | ec | cyanorak_role | tigr_role,34,7,5,12.0,Prochlorococcus | Synechococcus,3,condition_comparison | diel | time_course,0,0,0,desC4 :: delta-9 fatty-acid desaturase DesC4 :: Delta-9 fatty acid desaturase,Delta-9 fatty acid desaturase,CK_Pro_MED4_01672 | TX50_RS08930 | WP_036930746.1,,,,,0,
PMM1678,,conserved hypothetical protein,Stress response and adaptation,1,Prochlorococcus MED4,cog_category | cyanorak_role | tigr_role,27,5,3,13.0,Prochlorococcus | Synechococcus,3,condition_comparison | diel | time_course,0,0,0,conserved hypothetical protein :: Alternative locus ID,Alternative locus ID,CK_Pro_MED4_01678 | Q7UZI7 | TX50_RS08965 | WP_011133305.1,,,,,0,
PMM1689,pyrG,CTP synthase,Nucleotide metabolism,3,Prochlorococcus MED4,go_bp | go_mf | pfam | cog_category | kegg | brite | ec | cyanorak_role | tigr_role,32,5,0,13.0,Prochlorococcus | Synechococcus,3,condition_comparison | diel | time_course,0,0,0,pyrG :: CTP synthase :: Catalyzes the ATP-dependent amination of UTP to CTP with either L-glutamine or ammonia as the source of nitrogen. Regulates intracellular CTP levels through interactions with the four ribonucleotide triphosphates,Catalyzes the ATP-dependent amination of UTP to CTP with either L-glutamine or ammonia as the source of nitrogen. Regulates intracellular CTP levels through interactions with the four ribonucleotide triphosphates,CK_Pro_MED4_01689 | TX50_RS09020 | WP_011133316.1,,,,,0,
PMM1690,queE,7-carboxy-7-deazaguanine synthase,Coenzyme metabolism,3,Prochlorococcus MED4,go_bp | go_mf | pfam | cog_category | kegg | brite | ec | cyanorak_role | tigr_role,24,1,2,13.0,Prochlorococcus | Synechococcus,2,condition_comparison | diel,0,0,0,"queE :: 7-carboxy-7-deazaguanine synthase :: Catalyzes the complex heterocyclic radical-mediated conversion of 6-carboxy-5,6,7,8-tetrahydropterin (CPH4) to 7-carboxy-7-deazaguanine (CDG), a step common to the biosynthetic pathways of all 7-deazapurine-containing compounds","Catalyzes the complex heterocyclic radical-mediated conversion of 6-carboxy-5,6,7,8-tetrahydropterin (CPH4) to 7-carboxy-7-deazaguanine (CDG), a step common to the biosynthetic pathways of all 7-deazapurine-containing compounds",CK_Pro_MED4_01690 | Q7UZH6 | TX50_RS09025 | WP_011133317.1,,,,,0,
PMM1691,queC,7-cyano-7-deazaguanine synthase,Coenzyme metabolism,3,Prochlorococcus MED4,go_bp | pfam | cog_category | kegg | brite | ec | cyanorak_role | tigr_role,24,2,0,13.0,Prochlorococcus | Synechococcus,2,condition_comparison | diel,0,0,0,queC :: 7-cyano-7-deazaguanine synthase :: Catalyzes the ATP-dependent conversion of 7-carboxy-7- deazaguanine (CDG) to 7-cyano-7-deazaguanine (preQ(0)),Catalyzes the ATP-dependent conversion of 7-carboxy-7- deazaguanine (CDG) to 7-cyano-7-deazaguanine (preQ(0)),CK_Pro_MED4_01691 | TX50_RS09030 | WP_011133318.1,,,,,0,
PMM1692,pabB,para-aminobenzoate synthetase component I,Coenzyme metabolism,3,Prochlorococcus MED4,go_bp | go_mf | pfam | cog_category | kegg | brite | ec | cyanorak_role | tigr_role,24,1,0,13.0,Prochlorococcus | Synechococcus,2,condition_comparison | diel,0,0,0,pabB :: para-aminobenzoate synthetase component I :: Alternative locus ID,Alternative locus ID,CK_Pro_MED4_01692 | Q7UZH4 | TX50_RS09035 | WP_011133319.1,,,,,0,
PMM1694,cobA,uroporphyrinogen-III C-methyltransferase,Coenzyme metabolism,3,Prochlorococcus MED4,go_bp | go_mf | pfam | cog_category | kegg | brite | ec | cyanorak_role | tigr_role,27,6,0,13.0,Prochlorococcus | Synechococcus,2,condition_comparison | diel,0,0,0,cobA :: uroporphyrinogen-III C-methyltransferase :: Belongs to the precorrin methyltransferase family,Belongs to the precorrin methyltransferase family,CK_Pro_MED4_01694 | TX50_RS09045 | WP_036930751.1,,,,,0,
PMM1700,acnB,aconitate hydratase 2 / 2-methylisocitrate dehydratase,Carbohydrate metabolism,3,Prochlorococcus MED4,go_bp | go_mf | go_cc | pfam | cog_category | kegg | brite | ec | cyanorak_role | tigr_role,32,8,1,13.0,Prochlorococcus | Synechococcus,3,condition_comparison | diel | time_course,0,0,0,acnB :: aconitate hydratase 2 / 2-methylisocitrate dehydratase :: Belongs to the aconitase IPM isomerase family,Belongs to the aconitase IPM isomerase family,CK_Pro_MED4_01700 | Q7UZG7 | TX50_RS09075 | WP_011133327.1,,,,,0,
PMM1701,clc2,putative chloride channel,Transport,3,Prochlorococcus MED4,go_mf | go_cc | pfam | cog_category | kegg | brite | tigr_role,24,5,2,8.0,Prochlorococcus | Synechococcus,2,condition_comparison | diel,0,0,0,clc2 :: putative chloride channel :: chloride channel,chloride channel,CK_Pro_MED4_01701 | Q7UZG6 | TX50_RS09080 | WP_011133328.1,,,,,0,
PMM1702,purU,formyltetrahydrofolate deformylase,Nucleotide metabolism,3,Prochlorococcus MED4,go_bp | go_mf | go_cc | pfam | cog_category | kegg | brite | ec | cyanorak_role | tigr_role,31,2,0,12.0,Prochlorococcus | Synechococcus,2,condition_comparison | diel,0,0,0,purU :: formyltetrahydrofolate deformylase :: Catalyzes the hydrolysis of 10-formyltetrahydrofolate (formyl-FH4) to formate and tetrahydrofolate (FH4),Catalyzes the hydrolysis of 10-formyltetrahydrofolate (formyl-FH4) to formate and tetrahydrofolate (FH4),CK_Pro_MED4_01702 | Q7UZG5 | TX50_RS09085 | WP_011133329.1,,,,,0,
PMM1703,,possible D-amino-acid dehydrogenase,Amino acid metabolism,3,Prochlorococcus MED4,go_mf | go_cc | pfam | cog_category | kegg | brite | ec | cyanorak_role | tigr_role,27,1,0,13.0,Prochlorococcus | Synechococcus,2,condition_comparison | diel,0,0,0,possible D-amino-acid dehydrogenase :: D-amino acid,D-amino acid,CK_Pro_MED4_01703 | Q7UZG4 | TX50_RS09090 | WP_011133330.1,,,,,0,
PMM1712,uvrA,"excinuclease UvrABC complex, ATPase subunit",Replication and repair,3,Prochlorococcus MED4,go_bp | go_mf | go_cc | pfam | cog_category | kegg | ec | cyanorak_role | tigr_role,28,5,0,13.0,Prochlorococcus | Synechococcus,2,condition_comparison | diel,6,0,0,"uvrA :: excinuclease UvrABC complex, ATPase subunit :: The UvrABC repair system catalyzes the recognition and processing of DNA lesions. UvrA is an ATPase and a DNA-binding protein. A damage recognition complex composed of 2 UvrA and 2 UvrB subunits scans DNA for abnormalities. When the presence of a lesion has been verified by UvrB, the UvrA molecules dissociate","The UvrABC repair system catalyzes the recognition and processing of DNA lesions. UvrA is an ATPase and a DNA-binding protein. A damage recognition complex composed of 2 UvrA and 2 UvrB subunits scans DNA for abnormalities. When the presence of a lesion has been verified by UvrB, the UvrA molecules dissociate",CK_Pro_MED4_01712 | Q7UZF5 | TX50_RS09140 | WP_011133339.1,damping_ratio | diel_amplitude_protein_log2 | diel_amplitude_transcript_log2 | peak_time_protein_h | peak_time_transcript_h | protein_transcript_lag_h,,,whole_cell,6,numeric
PMM1804,,conserved hypothetical protein,Unknown,1,Prochlorococcus MED4,cog_category | tigr_role,8,2,0,13.0,Prochlorococcus | Synechococcus,1,condition_comparison,0,0,0,conserved hypothetical protein :: Alternative locus ID,Alternative locus ID,A8WI07 | CK_Pro_MED4_01804 | TX50_RS09395 | WP_036930386.1,,,,,0,
PMM1813,,conserved hypothetical protein,Unknown,1,Prochlorococcus MED4,cog_category | cyanorak_role | tigr_role,9,4,1,4.0,Prochlorococcus,1,condition_comparison,0,0,0,conserved hypothetical protein :: Alternative locus ID,Alternative locus ID,A8WI26 | CK_Pro_MED4_01813 | TX50_RS01780 | WP_036930939.1,,,,,0,
PMM1828,,Hypothetical protein,Unknown,1,Prochlorococcus MED4,cog_category,11,4,4,6.0,Prochlorococcus,1,condition_comparison,0,0,0,Hypothetical protein :: Alternative locus ID,Alternative locus ID,A8WI41 | CK_Pro_MED4_01828 | TX50_RS01930 | WP_036930926.1,,,,,0,
PMM1834,,Conserved hypothetical protein,Unknown,0,Prochlorococcus MED4,,7,2,0,10.0,Prochlorococcus,1,condition_comparison,0,0,0,Conserved hypothetical protein :: -,,A8WI47 | CK_Pro_MED4_01834 | TX50_RS09575 | WP_173027951.1,,,,,0,
PMM1860,,conserved hypothetical protein,Unknown,0,Prochlorococcus MED4,cyanorak_role | tigr_role,7,1,0,4.0,Prochlorococcus,1,condition_comparison,0,0,0,conserved hypothetical protein :: -,,A8WI79 | CK_Pro_MED4_01860 | TX50_RS09600 | WP_173027963.1,,,,,0,
PMM1863,,Conserved hypothetical protein,Unknown,0,Prochlorococcus MED4,,7,2,0,1.0,Prochlorococcus,1,condition_comparison,0,0,0,Conserved hypothetical protein :: -,,CK_Pro_MED4_01863 | TX50_RS09425 | WP_157859387.1,,,,,0,
PMM1864,,Conserved hypothetical protein,Unknown,0,Prochlorococcus MED4,,11,4,5,5.0,Prochlorococcus,1,condition_comparison,0,0,0,Conserved hypothetical protein :: -,,A8WI83 | CK_Pro_MED4_01864 | TX50_RS09610 | WP_173027968.1,,,,,0,
PMM1870,,conserved hypothetical protein,Unknown,0,Prochlorococcus MED4,cyanorak_role | tigr_role,11,3,5,4.0,Prochlorococcus,1,condition_comparison,0,0,0,conserved hypothetical protein :: -,,A8WI89 | CK_Pro_MED4_01870 | TX50_RS09620 | WP_173027972.1,,,,,0,
PMM1872,,uncharacterized conserved membrane protein,Unknown,1,Prochlorococcus MED4,cog_category | cyanorak_role | tigr_role,7,1,0,7.0,Prochlorococcus,1,condition_comparison,0,0,0,uncharacterized conserved membrane protein :: Alternative locus ID,Alternative locus ID,A8WI91 | CK_Pro_MED4_01872 | TX50_RS03695 | WP_036930822.1,,,,,0,
PMM1873,,conserved hypothetical protein,Unknown,0,Prochlorococcus MED4,tigr_role,11,5,1,10.0,Prochlorococcus,1,condition_comparison,0,0,0,conserved hypothetical protein :: -,,A8WI92 | CK_Pro_MED4_01873 | TX50_RS09625 | WP_173027974.1,,,,,0,
