pool,dedup_key,rep_locus_tag,rep_organism,rep_gene_name,rep_product,rep_annotation_state,rep_protein_id,freq,best_rank,og_source,og_level,n_collapsed,collapsed_members
syn,eggnog:1H4AR@1129,H6G84_00820,Synechococcus elongatus PCC 7942,rpaB,response regulator transcription factor RpaB,informative_multi,WP_011244000.1,1,4.0,eggnog,Synechococcus,1,
syn,eggnog:1GZ5S@1129,H6G84_01150,Synechococcus elongatus PCC 7942,hpf,"ribosome hibernation-promoting factor, HPF/YfiA family",informative_multi,WP_011378421.1,1,4.0,eggnog,Synechococcus,1,
syn,eggnog:1GZT4@1129,H6G84_01725,Synechococcus elongatus PCC 7942,proA,glutamate-5-semialdehyde dehydrogenase,informative_multi,WP_011378369.1,1,4.0,eggnog,Synechococcus,1,
syn,eggnog:1H07J@1129,H6G84_03570,Synechococcus elongatus PCC 7942,psbU,photosystem II complex extrinsic protein PsbU,informative_multi,WP_011244523.1,1,4.0,eggnog,Synechococcus,1,
syn,eggnog:1GYXY@1129,M744_06105,Synechococcus elongatus UTEX 2973,plsY,glycerol-3-phosphate 1-O-acyltransferase PlsY,informative_multi,WP_011244346.1,1,4.0,eggnog,Synechococcus,1,
syn,eggnog:1H42D@1129,M744_09255,Synechococcus elongatus UTEX 2973,,iron uptake porin,informative_multi,WP_039755710.1,1,4.0,eggnog,Synechococcus,1,
syn,eggnog:1GYWT@1129,M744_09635,Synechococcus elongatus UTEX 2973,,choice-of-anchor I family protein,informative_multi,WP_011242477.1,1,4.0,eggnog,Synechococcus,1,
syn,cyanorak:CK_00000293,SYNW0136,Synechococcus WH8102,,TPR repeat family protein,informative_multi,WP_042504070.1,1,4.0,cyanorak,curated,1,
syn,cyanorak:CK_00000977,SYNW0790,Synechococcus WH8102,mviM,"oxidoreductase, NAD-binding Rossmann fold family protein",informative_multi,WP_011127655.1,1,4.0,cyanorak,curated,1,
syn,cyanorak:CK_00000842,SYNW1230,Synechococcus WH8102,,DnaJ type IV chaperone protein,informative_multi,WP_011128094.1,1,4.0,cyanorak,curated,1,
syn,cyanorak:CK_00000007,SYNW1300,Synechococcus WH8102,ftsH2,photosystem II D1 repair protein FtsH2,informative_multi,WP_011128164.1,1,4.0,cyanorak,curated,1,
syn,cyanorak:CK_00002248,SYNW1413,Synechococcus WH8102,hypA,hydrogenase nickel insertion protein,informative_multi,WP_011128277.1,1,4.0,cyanorak,curated,1,
syn,cyanorak:CK_00000929,SYNW1479,Synechococcus WH8102,,conserved hypothetical protein,informative_single,WP_011128343.1,1,4.0,cyanorak,curated,1,
syn,cyanorak:CK_00000524,SYNW2078,Synechococcus WH8102,rplX,50S ribosomal protein L24,informative_multi,WP_011128936.1,1,4.0,cyanorak,curated,1,
syn,cyanorak:CK_00005390,SYNW2100,Synechococcus WH8102,,conserved hypothetical protein,catch_all_only,,1,4.0,cyanorak,curated,1,
syn,cyanorak:CK_00001561,SYNW2365,Synechococcus WH8102,hspA,small heat shock protein (HSP20) family protein,informative_multi,WP_011129218.1,1,4.0,cyanorak,curated,2,SynWH7803_2403
syn,cyanorak:CK_00009056,SYNW2496,Synechococcus WH8102,rpoD4,"RNA polymerase sigma factor, type II",informative_multi,WP_011129349.1,1,4.0,cyanorak,curated,1,
syn,cyanorak:CK_00000340,SynWH7803_0036,Synechococcus WH7803,wcaG,uncharacterized conserved NADP-binding domain-containing protein,informative_multi,WP_011931970.1,1,4.0,cyanorak,curated,1,
syn,cyanorak:CK_00000314,SynWH7803_0088,Synechococcus WH7803,ribH,"6,7-dimethyl-8-ribityllumazine synthase",informative_multi,WP_011932022.1,1,4.0,cyanorak,curated,1,
syn,cyanorak:CK_00000534,SynWH7803_0434,Synechococcus WH7803,rplC,50S ribosomal protein L3,informative_multi,WP_011932348.1,1,4.0,cyanorak,curated,1,
syn,cyanorak:CK_00001762,SynWH7803_0507,Synechococcus WH7803,unk4,conserved hypothetical protein,catch_all_only,WP_011932421.1,1,4.0,cyanorak,curated,1,
syn,cyanorak:CK_00000011,SynWH7803_0748,Synechococcus WH7803,clpB1,ATP-dependent Clp protease ATP-binding subunit ClpB,informative_multi,,1,4.0,cyanorak,curated,1,
syn,cyanorak:CK_00000804,SynWH7803_1218,Synechococcus WH7803,pyk,pyruvate kinase,informative_multi,WP_011933125.1,1,4.0,cyanorak,curated,1,
syn,cyanorak:CK_00001409,SynWH7803_1472,Synechococcus WH7803,aspC,aspartate aminotransferase,informative_multi,WP_011933375.1,1,4.0,cyanorak,curated,1,
syn,cyanorak:CK_00001081,SynWH7803_1957,Synechococcus WH7803,fabZ,beta-hydroxy-acyl-(acyl-carrier-protein) dehydratase (DH),informative_multi,WP_041428667.1,1,4.0,cyanorak,curated,1,
syn,cyanorak:CK_00001107,SynWH7803_2000,Synechococcus WH7803,atpB,ATP synthase beta chain,informative_multi,WP_011933893.1,1,4.0,cyanorak,curated,1,
syn,cyanorak:CK_00051367,SynWH7803_2068,Synechococcus WH7803,chiC,chitinase,informative_multi,WP_011933959.1,1,4.0,cyanorak,curated,1,
syn,cyanorak:CK_00056929,sync_1293,Synechococcus CC9311,dnaK4,chaperone protein DnaK,informative_multi,WP_011619221.1,1,4.0,cyanorak,curated,1,
syn,cyanorak:CK_00001319,BL107_04827,Synechococcus sp. BL107,psbU,photosystem II 12 kDa extrinsic PsbU protein,informative_multi,WP_009788195.1,1,5.0,cyanorak,curated,1,
syn,cyanorak:CK_00000029,BL107_06744,Synechococcus sp. BL107,dnaK3,chaperone protein DnaK,informative_multi,WP_009788574.1,1,5.0,cyanorak,curated,2,SYNW2508
syn,cyanorak:CK_00000730,BL107_11261,Synechococcus sp. BL107,surE,5^-nucleotidase,informative_multi,WP_009789436.1,1,5.0,cyanorak,curated,1,
syn,eggnog:323H2@2,H6G84_04720,Synechococcus elongatus PCC 7942,H6G84_RS04720,hypothetical protein,no_evidence,WP_011378129.1,1,5.0,eggnog,Bacteria,1,
syn,eggnog:1H0QX@1129,H6G84_06720,Synechococcus elongatus PCC 7942,H6G84_RS06720,HAD family hydrolase,informative_multi,WP_011377500.1,1,5.0,eggnog,Synechococcus,1,
syn,eggnog:1GYVZ@1129,H6G84_06980,Synechococcus elongatus PCC 7942,H6G84_RS06980,asparaginase,informative_multi,WP_011243652.1,1,5.0,eggnog,Synechococcus,1,
syn,eggnog:1H14E@1129,H6G84_08370,Synechococcus elongatus PCC 7942,H6G84_RS08370,photosystem I reaction center subunit IV,informative_multi,WP_011242545.1,1,5.0,eggnog,Synechococcus,1,
syn,eggnog:1H0PZ@1129,M744_10365,Synechococcus elongatus UTEX 2973,,cyclic nucleotide-binding domain-containing protein,informative_multi,WP_039755728.1,1,5.0,eggnog,Synechococcus,1,
syn,eggnog:1GYPS@1129,M744_10785,Synechococcus elongatus UTEX 2973,lnt,apolipoprotein N-acyltransferase,informative_multi,WP_231621316.1,1,5.0,eggnog,Synechococcus,1,
syn,eggnog:1H1EC@1129,SYNPCC7002_E0008,Synechococcus PCC 7002,,DUF1071 domain-containing protein,informative_single,WP_012308514.1,1,5.0,eggnog,Synechococcus,1,
syn,cyanorak:CK_00001053,SYNW0626,Synechococcus WH8102,gidB,16S rRNA (guanine(527)-N(7))-methyltransferase GidB,informative_multi,WP_042503069.1,1,5.0,cyanorak,curated,1,
syn,cyanorak:CK_00043167,SYNW0861,Synechococcus WH8102,,uncharacterized conserved secreted protein,catch_all_only,WP_011127726.1,1,5.0,cyanorak,curated,1,
syn,cyanorak:CK_00048774,SYNW1444,Synechococcus WH8102,,uncharacterized conserved membrane protein,informative_single,WP_011128308.1,1,5.0,cyanorak,curated,1,
syn,cyanorak:CK_00000681,SYNW1718,Synechococcus WH8102,rbcL,"ribulose bisphosphate carboxylase, large subunit",informative_multi,WP_011128579.1,1,5.0,cyanorak,curated,2,SynWH7803_0678
syn,cyanorak:CK_00008084,SYNW2480,Synechococcus WH8102,znuB,"ABC zinc transport system, ATPase component",informative_multi,WP_011129333.1,1,5.0,cyanorak,curated,1,
syn,cyanorak:CK_00000483,SynWH7803_0367,Synechococcus WH7803,,radical SAM superfamily protein,informative_multi,WP_011932291.1,1,5.0,cyanorak,curated,1,
syn,cyanorak:CK_00000486,SynWH7803_0370,Synechococcus WH7803,dapL,LL-diaminopimelate aminotransferase,informative_multi,WP_041428752.1,1,5.0,cyanorak,curated,1,
syn,cyanorak:CK_00000494,SynWH7803_0379,Synechococcus WH7803,tuf,elongation factor EF-Tu,informative_multi,WP_011932303.1,1,5.0,cyanorak,curated,1,
syn,cyanorak:CK_00001032,SynWH7803_0584,Synechococcus WH7803,queA,S-adenosylmethionine:tRNA ribosyltransferase-isomerase,informative_multi,WP_011932496.1,1,5.0,cyanorak,curated,1,
syn,cyanorak:CK_00001681,SynWH7803_1703,Synechococcus WH7803,,uncharacterized conserved secreted protein,informative_multi,WP_011933601.1,1,5.0,cyanorak,curated,1,
syn,cyanorak:CK_00000636,SynWH7803_1823,Synechococcus WH7803,yajQ,cyclic-di-GMP-binding protein,informative_multi,WP_011933721.1,1,5.0,cyanorak,curated,1,
syn,cyanorak:CK_00008020,BL107_08996,Synechococcus sp. BL107,cpeE,"rod linker polypeptide (Lr), C-phycoerythrin class I-associated (CpeE)",informative_multi,WP_009789005.1,1,6.0,cyanorak,curated,1,
syn,cyanorak:CK_00003317,BL107_16150,Synechococcus sp. BL107,,conserved hypothetical protein,catch_all_only,WP_009790388.1,1,6.0,cyanorak,curated,1,
syn,eggnog:1GZNS@1129,H6G84_00385,Synechococcus elongatus PCC 7942,H6G84_RS00385,protochlorophyllide reductase,informative_multi,WP_011378491.1,1,6.0,eggnog,Synechococcus,1,
syn,eggnog:1GYT7@1129,H6G84_00775,Synechococcus elongatus PCC 7942,H6G84_RS00775,NAD(P)H-binding protein,informative_multi,WP_011378457.1,1,6.0,eggnog,Synechococcus,1,
syn,eggnog:1H3WH@1129,H6G84_10180,Synechococcus elongatus PCC 7942,H6G84_RS10180,dienelactone hydrolase family protein,informative_multi,WP_011242886.1,1,6.0,eggnog,Synechococcus,1,
syn,eggnog:1GYC8@1129,H6G84_10680,Synechococcus elongatus PCC 7942,H6G84_RS10680,Fe(3+) ABC transporter substrate-binding protein,informative_multi,WP_011242460.1,1,6.0,eggnog,Synechococcus,1,
syn,eggnog:1GYK5@1129,M744_04035,Synechococcus elongatus UTEX 2973,pstB,phosphate ABC transporter ATP-binding protein PstB,informative_multi,WP_011378464.1,1,6.0,eggnog,Synechococcus,1,
syn,eggnog:1GYV5@1129,M744_11220,Synechococcus elongatus UTEX 2973,clpB,ATP-dependent chaperone ClpB,informative_multi,WP_039755993.1,1,6.0,eggnog,Synechococcus,1,
syn,eggnog:1H1AW@1129,SYNPCC7002_A0754,Synechococcus PCC 7002,,YlxR family protein,informative_multi,WP_012306383.1,1,6.0,eggnog,Synechococcus,1,
syn,eggnog:1GAE1@1117,SYNPCC7002_D0002,Synechococcus PCC 7002,,hypothetical protein,no_evidence,WP_012308479.1,1,6.0,eggnog,Cyanobacteria,1,
syn,cyanorak:CK_00000362,SYNW0003,Synechococcus WH8102,purL,"phosphoribosylformylglycinamidine synthase, synthetase domain",informative_multi,WP_011126884.1,1,6.0,cyanorak,curated,1,
syn,cyanorak:CK_00005181,SYNW0196,Synechococcus WH8102,phoD,hemolysin-type calcium-binding repeat family protein,informative_multi,WP_011127072.1,1,6.0,cyanorak,curated,1,
syn,cyanorak:CK_00001086,SYNW0550,Synechococcus WH8102,kaiC,circadian clock protein KaiC,informative_multi,WP_011127419.1,1,6.0,cyanorak,curated,1,
syn,cyanorak:CK_00002247,SYNW1412,Synechococcus WH8102,speB,agmatinase protein family,informative_multi,WP_042503589.1,1,6.0,cyanorak,curated,1,
syn,cyanorak:CK_00001569,SYNW2061,Synechococcus WH8102,,Conserved hypothetical protein (DUF1815),informative_single,WP_011128919.1,1,6.0,cyanorak,curated,1,
syn,cyanorak:CK_00000497,SYNW2135,Synechococcus WH8102,rpsL,30S ribosomal protein S12,informative_multi,WP_011128991.1,1,6.0,cyanorak,curated,1,
syn,cyanorak:CK_00000239,SYNW2273,Synechococcus WH8102,ndhI,NADH dehydrogenase I subunit NdhI,informative_multi,WP_011129126.1,1,6.0,cyanorak,curated,1,
syn,cyanorak:CK_00000364,SynWH7803_0001,Synechococcus WH7803,dnaN,"DNA polymerase III, beta subunit",informative_multi,WP_011931936.1,1,6.0,cyanorak,curated,1,
syn,cyanorak:CK_00000291,SynWH7803_0195,Synechococcus WH7803,tktA,transketolase,informative_multi,WP_011932127.1,1,6.0,cyanorak,curated,1,
syn,cyanorak:CK_00008044,SynWH7803_0556,Synechococcus WH7803,,ABC multidrug efflux transporter,informative_multi,WP_011932468.1,1,6.0,cyanorak,curated,1,
syn,cyanorak:CK_00033695,SynWH7803_0982,Synechococcus WH7803,,uncharacterized conserved secreted protein (UCP028288),catch_all_only,WP_011932890.1,1,6.0,cyanorak,curated,1,
syn,cyanorak:CK_00043199,SynWH7803_1090,Synechococcus WH7803,,nif11-like leader peptide domain protein,informative_multi,WP_083833673.1,1,6.0,cyanorak,curated,1,
syn,cyanorak:CK_00000975,SynWH7803_1142,Synechococcus WH7803,purQ,"phosphoribosylformylglycinamidine (FGAM) synthase, glutamine amidotransferase domain",informative_multi,WP_011933050.1,1,6.0,cyanorak,curated,1,
syn,cyanorak:CK_00008089,SynWH7803_1874,Synechococcus WH7803,,abrB-like transcriptional regulator family protein,informative_multi,WP_011933772.1,1,6.0,cyanorak,curated,1,
syn,cyanorak:CK_00008006,SynWH7803_2026,Synechococcus WH7803,apcA,"allophycocyanin, alpha chain",informative_multi,WP_011933918.1,1,6.0,cyanorak,curated,1,
syn,cyanorak:CK_00048448,SynWH7803_2099,Synechococcus WH7803,hemB,delta-aminolevulinic acid dehydratase,informative_multi,WP_011933989.1,1,6.0,cyanorak,curated,1,
syn,cyanorak:CK_00052564,SynWH7803_2199,Synechococcus WH7803,tolC,"TolC-like outer membrane efflux protein, RND family",informative_multi,WP_011934087.1,1,6.0,cyanorak,curated,1,
syn,cyanorak:CK_00008783,sync_2681,Synechococcus CC9311,VBPO,vanadium-dependent bromoperoxidase,informative_multi,WP_011620573.1,1,6.0,cyanorak,curated,1,
syn,cyanorak:CK_00057408,BL107_14060,Synechococcus sp. BL107,rbpD,nucleotide-binding alpha-beta plait domain-containing protein,informative_multi,WP_009789981.1,1,7.0,cyanorak,curated,1,
syn,eggnog:1H271@1129,H6G84_06730,Synechococcus elongatus PCC 7942,H6G84_RS06730,slr1957 family protein,informative_single,WP_011243609.1,1,7.0,eggnog,Synechococcus,1,
syn,eggnog:1GZXV@1129,H6G84_06820,Synechococcus elongatus PCC 7942,fbt,folate/biopterin family MFS transporter,informative_multi,WP_011377487.1,1,7.0,eggnog,Synechococcus,1,
syn,eggnog:1GYPW@1129,H6G84_11925,Synechococcus elongatus PCC 7942,H6G84_RS11925,LON peptidase substrate-binding domain-containing protein,informative_multi,WP_011242970.1,1,7.0,eggnog,Synechococcus,1,
syn,eggnog:1H3WW@1129,M744_04030,Synechococcus elongatus UTEX 2973,pstA,phosphate ABC transporter permease PstA,informative_multi,WP_011243974.1,1,7.0,eggnog,Synechococcus,1,
syn,eggnog:1GAF6@1117,M744_07860,Synechococcus elongatus UTEX 2973,,hypothetical protein,no_evidence,WP_011244677.1,1,7.0,eggnog,Cyanobacteria,1,
syn,eggnog:1GYQJ@1129,M744_12485,Synechococcus elongatus UTEX 2973,purM,phosphoribosylformylglycinamidine cyclo-ligase,informative_multi,WP_011377763.1,1,7.0,eggnog,Synechococcus,1,
syn,locus:SYNPCC7002_C0016,SYNPCC7002_C0016,Synechococcus PCC 7002,,hypothetical protein,no_evidence,WP_012308476.1,1,7.0,,,1,
syn,cyanorak:CK_00002104,SYNW0044,Synechococcus WH8102,,conserved hypothetical protein,catch_all_only,,1,7.0,cyanorak,curated,1,
syn,cyanorak:CK_00000254,SYNW0239,Synechococcus WH8102,,CNNM domain-containing protein,informative_multi,WP_011127115.1,1,7.0,cyanorak,curated,1,
syn,cyanorak:CK_00008085,SYNW0305,Synechococcus WH8102,ftsH1,cell division protein FtsH1,informative_multi,WP_011127179.1,1,7.0,cyanorak,curated,1,
syn,cyanorak:CK_00002006,SYNW1139,Synechococcus WH8102,,conserved hypothetical protein,informative_single,,1,7.0,cyanorak,curated,1,
syn,cyanorak:CK_00000682,SYNW1717,Synechococcus WH8102,rbcS,"ribulose bisphosphate carboxylase, small subunit",informative_multi,WP_006043651.1,1,7.0,cyanorak,curated,1,
syn,cyanorak:CK_00000631,SYNW1824,Synechococcus WH8102,rplS,50S ribosomal protein L19,informative_multi,WP_011128684.1,1,7.0,cyanorak,curated,1,
syn,cyanorak:CK_00000412,SYNW2367,Synechococcus WH8102,flv3,flavoprotein involved in Mehler reaction,informative_multi,WP_011129220.1,1,7.0,cyanorak,curated,1,
syn,cyanorak:CK_00005414,SYNW2380,Synechococcus WH8102,,conserved hypothetical protein,catch_all_only,WP_011129233.1,1,7.0,cyanorak,curated,1,
syn,cyanorak:CK_00000885,SynWH7803_1317,Synechococcus WH7803,chlP,geranylgeranyl reductase,informative_multi,WP_011933222.1,1,7.0,cyanorak,curated,1,
syn,cyanorak:CK_00008017,SynWH7803_1449,Synechococcus WH7803,ompR,two-component system response regulator RR class II (RRII)-OmpR,informative_multi,WP_041428534.1,1,7.0,cyanorak,curated,1,
syn,cyanorak:CK_00000153,SynWH7803_1734,Synechococcus WH7803,pdhA,pyruvate dehydrogenase E1 component complex alpha subunit,informative_multi,WP_011933632.1,1,7.0,cyanorak,curated,1,
syn,cyanorak:CK_00000126,SynWH7803_1841,Synechococcus WH7803,pilT2,twitching motility protein PilT,informative_multi,WP_011933739.1,1,7.0,cyanorak,curated,1,
syn,cyanorak:CK_00001077,SynWH7803_1951,Synechococcus WH7803,pepA,leucine aminopeptidase,informative_multi,WP_011933847.1,1,7.0,cyanorak,curated,1,
syn,cyanorak:CK_00001128,SynWH7803_2038,Synechococcus WH7803,purB,adenylosuccinate lyase,informative_multi,WP_011933929.1,1,7.0,cyanorak,curated,1,
syn,cyanorak:CK_00056759,SynWH7803_2466,Synechococcus WH7803,,"type I secretion system ABC transporter, HlyB family",informative_multi,WP_041428709.1,1,7.0,cyanorak,curated,1,
syn,cyanorak:CK_00054191,sync_2757,Synechococcus CC9311,,conserved hypothetical protein,catch_all_only,WP_237699232.1,1,7.0,cyanorak,curated,1,
syn,locus:H6G84_01695,H6G84_01695,Synechococcus elongatus PCC 7942,H6G84_RS01695,hypothetical protein,no_evidence,WP_039755581.1,1,8.0,,,1,
syn,eggnog:1GZN1@1129,H6G84_04100,Synechococcus elongatus PCC 7942,H6G84_RS04100,ABC1 kinase family protein,informative_multi,WP_011378187.1,1,8.0,eggnog,Synechococcus,1,
syn,eggnog:1H0IT@1129,H6G84_05440,Synechococcus elongatus PCC 7942,H6G84_RS05440,YbaB/EbfC family nucleoid-associated protein,informative_multi,WP_011243366.1,1,8.0,eggnog,Synechococcus,1,
syn,eggnog:1GZ7P@1129,H6G84_12875,Synechococcus elongatus PCC 7942,H6G84_RS12875,ABC1 kinase family protein,informative_multi,WP_011243134.1,1,8.0,eggnog,Synechococcus,1,
syn,eggnog:1GZSX@1129,M744_10440,Synechococcus elongatus UTEX 2973,nirA,ferredoxin--nitrite reductase,informative_multi,WP_011242624.1,1,8.0,eggnog,Synechococcus,1,
syn,eggnog:1H00X@1129,M744_10885,Synechococcus elongatus UTEX 2973,,GTPase family protein,informative_multi,WP_011242709.1,1,8.0,eggnog,Synechococcus,1,
syn,eggnog:2ZGYZ@2,M744_11295,Synechococcus elongatus UTEX 2973,,YbjN domain-containing protein,informative_single,WP_011242785.1,1,8.0,eggnog,Bacteria,1,
syn,eggnog:1GYXF@1129,SYNPCC7002_A1377,Synechococcus PCC 7002,,NAD(P)/FAD-dependent oxidoreductase,informative_multi,WP_012306996.1,1,8.0,eggnog,Synechococcus,1,
syn,eggnog:1H34M@1129,SYNPCC7002_E0012,Synechococcus PCC 7002,,DNA cytosine methyltransferase,informative_multi,WP_012308518.1,1,8.0,eggnog,Synechococcus,1,
syn,cyanorak:CK_00000118,SYNW0156,Synechococcus WH8102,glgP,glycogen phosphorylase,informative_multi,WP_011127032.1,1,8.0,cyanorak,curated,1,
syn,cyanorak:CK_00001648,SYNW0318,Synechococcus WH8102,ftrC,"ferredoxin-thioredoxin reductase, catalytic subunit",informative_multi,WP_011127192.1,1,8.0,cyanorak,curated,1,
syn,cyanorak:CK_00051584,SYNW0765,Synechococcus WH8102,,glutaredoxin family protein,informative_multi,WP_011127630.1,1,8.0,cyanorak,curated,1,
syn,cyanorak:CK_00002250,SYNW1416,Synechococcus WH8102,,"ABC-type nitrate/sulfonate/bicarbonate transport system, permease component",informative_multi,WP_011128280.1,1,8.0,cyanorak,curated,1,
syn,cyanorak:CK_00051150,SYNW2244,Synechococcus WH8102,,conserved hypothetical protein,catch_all_only,WP_011129097.1,1,8.0,cyanorak,curated,1,
syn,cyanorak:CK_00000233,SYNW2267,Synechococcus WH8102,metF,"5,10-methylenetetrahydrofolate reductase",informative_multi,WP_011129120.1,1,8.0,cyanorak,curated,1,
syn,cyanorak:CK_00000409,SYNW2375,Synechococcus WH8102,gcvH,glycine cleavage system H protein,informative_multi,WP_011129228.1,1,8.0,cyanorak,curated,1,
syn,cyanorak:CK_00001370,SYNW2434,Synechococcus WH8102,gpgP,glucosyl-3-phosphoglycerate phosphatase,informative_multi,WP_011129287.1,1,8.0,cyanorak,curated,1,
syn,cyanorak:CK_00000372,SYNW2515,Synechococcus WH8102,,conserved hypothetical protein,informative_single,WP_011129368.1,1,8.0,cyanorak,curated,1,
syn,cyanorak:CK_00000245,SynWH7803_0296,Synechococcus WH7803,lytB,4-hydroxy-3-methylbut-2-enyl diphosphate reductase,informative_multi,WP_011932224.1,1,8.0,cyanorak,curated,1,
syn,cyanorak:CK_00050291,SynWH7803_0750,Synechococcus WH7803,,conserved hypothetical protein,catch_all_only,WP_011932659.1,1,8.0,cyanorak,curated,1,
syn,cyanorak:CK_00001607,SynWH7803_1071,Synechococcus WH7803,,conserved hypothetical protein,catch_all_only,WP_011932979.1,1,8.0,cyanorak,curated,1,
syn,cyanorak:CK_00001284,SynWH7803_1407,Synechococcus WH7803,metY,O-acetylhomoserine aminocarboxypropyltransferase,informative_multi,WP_011933311.1,1,8.0,cyanorak,curated,1,
syn,cyanorak:CK_00008028,SynWH7803_1592,Synechococcus WH7803,trxA,m-type thioredoxin,informative_multi,WP_006041767.1,1,8.0,cyanorak,curated,1,
syn,cyanorak:CK_00041109,SynWH7803_1695,Synechococcus WH7803,,conserved hypothetical protein,informative_multi,WP_011933593.1,1,8.0,cyanorak,curated,1,
syn,cyanorak:CK_00008337,sync_0840,Synechococcus CC9311,,conserved hypothetical protein,no_evidence,,1,8.0,cyanorak,curated,1,
syn,eggnog:1GYUQ@1129,H6G84_01435,Synechococcus elongatus PCC 7942,glnT,type III glutamate--ammonia ligase,informative_multi,WP_011378394.1,1,9.0,eggnog,Synechococcus,1,
